"LDST", "450", "LEADERSHIP AND PEDAGOGY", "Serve as undergraduate tutor for students taking introduction to leadership studies. Learn instructional methods, gain further mastery of leadership course content and personal leadership skills. Lead discussions, and provide feedback for students enrolled in introduction to leadership studies.", " Junior status, recommendation and instructor&#8217;s written permission.", "5"
"LBRL", "110", "CONFESSION AND SELF-PROMOTION: AUTOBIOGRAPHY FROM AUGUSTINE TO THE BLOGOSPHERE", "An examination of the historical origins of autobiographical writing in the European tradition, this class considers how individuals have imagined both themselves and their relationships to society. Through visual media (such as portraiture) and various written genres (from letters to trial records to essays), this class uses an interdisciplinary approach to introduce some important themes in European cultural history.", " Freshman status", "5"
"LBRL", "121", "THE WESTERN TRADITION I: THE ANCIENT WORLD", "This course studies the Near Eastern and Mediterranean origins of Western culture through an examination of Mesopotamian, Hebrew, Greek, and Roman sources.  It considers ancient world views and conceptions of what it meant to be human.  Sections explore such varied topics as debates about knowledge and ideas about justice, gender, mortality and immortality; they treat the organization of ancient societies and their production of visual arts and architecture. Readings often include selections from the Epic of Gilgamesh and the Hebrew Bible, Greek plays, the Iliad or Odyssey, Plato, and Virgil&#8217;s Aeneid.", "", "5"
"LBRL", "122", "THE WESTERN TRADITION II: MEDIEVAL AND EARLY MODERN EUROPE", "This course is an introduction to the cultural history of medieval and early modern Europe (from the 4th to the 18th centuries) through an analysis of a wide variety of sources.  It examines works of visual art, philosophy, rhetoric, literature, history, and religion, and considers a range of themes, from pilgrimage and the interaction between the sacred and the profane to disputes about authority, religious conflict, and imperial expansion. Readings may include works by Augustine, Marie de France, Christine de Pizan, Erasmus, Camoes, Shakespeare or Cervantes; all sections include Dante.", "", "5"
"LBRL", "123", "THE WESTERN TRADITION III: THE MODERN WORLD", "This course explores the construction of modernity. As an introduction to modern Western culture from the 18th century to the present, it examines such modern ideologies as feminism, Romanticism, and nationalism. This course considers a spectrum of views of the individual, of progress, and of the alienation and integration of the individual in society. Many sections include study of films and other material from the visual arts. Readings often include novels, and the writings of Freud, Marx, Nietzsche, Mill, Baudelaire, and Rousseau.", "", "5"
"LBRL", "231", "INTRODUCTION TO THE STUDY OF RELIGION", "Introduction to academic study of religion; use of case studies from world relgions to explore various scholarly perspectives; theories of religion.", "", "5"
"LBRL", "232", "MYTH AND FOLKLORE", "An introduction to the study of myth and folklore and its cultural impact.", "", "4"
"LBRL", "243", "ART AND IDEAS", "A study of Western humanities through the visual arts, sculpture, painting and architecture. Exploration of the values expressed through choices of style and subject matter in selected cultural periods.", "", "4"
"LBRL", "271", "HUMANITIES OF INDIA", "The Indian experience and the development of its cultural unity; the challenge of Islam and the British colonial experience; the conditions of modernization and the emerging synthesis of values.", "", "4"
"LBRL", "272", "RELIGION AND SOCIETY IN CHINA AND JAPAN", "Study of formal religious thought and of popular religion in traditional Chinese and Japanese cultures, the impact of Christian denominations and the character of contemporary religious life.", "", "4"
"LBRL", "273", "ART AND SOCIETY IN CHINA AND JAPAN", "Studies of the aesthetic traditions of East Asia, courtly and popular, secular and religious; the impact of foreign ideas and the role of art in recent propaganda, architecture and industrial design as well as in traditional modes of expression.", "", "4"
"LBRL", "275", "HUMANITIES OF JAPAN", "Interdisciplinary introduction to Japanese civilization, both traditional and modern, with particular emphasis on religions; historical, artistic, and literary patterns; and societal and cultural ideals.", "", "4"
"LBRL", "276", "HUMANITIES OF AFRICA", "Introduction to the cultural heritage of sub-Saharan Africa and to the contemporary civilization that draws upon it; emphasis on the process by which Africans currently build and use coherent accounts of their heritage.", "", "5"
"LBRL", "277", "HUMANITIES OF CHINA", "Interdisciplinary introduction to Chinese civilization, traditional and modern. Emphasis on religions; intellectual, artistic and literary patterns; and societal and cultural ideals.", "", "4"
"LBRL", "278", "HUMANITIES OF ISLAMIC CIVILIZATION", "Interdisciplinary introduction to Islamic Civilizations with an emphasis on shared religious, cultural, and societal ideals and their adaptation in various historical and geographic contexts.", "", "5"
"LBRL", "281", "REPRESENTATIONS OF OTHERNESS", "Examination of images and narratives of the Other in major works of modern literature, art and film from the 19th century to the present.  Themes include the roles of the unconscious, languages, gender and politics in the construction and destruction of self and others.", "", "4"
"LBRL", "283", "RELIGION AND GLOBALIZATION", "Focus on religious responses to globalization through case studies of modern religious movements.  Case studies will be chosen to explore cultural interaction and religious change in a world shaped by technological revolutions and increased communication, information, and migration.", "", "5"
"LBRL", "301", "HISTORICAL METHODS IN THE HUMANITIES", "Methods of cultural and intellectual history.  Locating texts in their historical and cultural contexts by analyzing their authors, audiences and arguments.", " Junior status or permission of instructor; one from LBRL 121, LBRL 122, LBRL 123, HIST 111, HIST 112, HIST 113.", "5"
"LBRL", "302", "METHODS OF INTERDISCIPLINARY STUDY", "Exploration of techniques of interdisciplinary investigation through analysis of a major literary text in its cultural and historical context; exercises in the use of the library as a research tool; preparation of a seminar paper. Ordinarily offered spring quarter only.", " LBRL 121, LBRL 122; average grade of B in LBRL courses and permission of instructor.", "5"
"LBRL", "303", "METHODS IN THE STUDY OF RELIGION", "An examination of the academic study of religion as a problem in the interaction of theory, method, and the history of culture. Consideration of various approaches to understanding and explaining religion from the Enlightenment to the present.", " One course from LBRL 231, LBRL 271, LBRL 272, LBRL 278, or permission of instructor.", "5"
"LBRL", "321", "BETWEEN RENAISSANCE AND INQUISITION: CENSORSHIP AND RELIGIOUS CONFLICT IN SPAIN&#8217;S GOLDEN AGE", "Early modern Spain has simultaneously been perceived as an artistic Golden Age (which saw a flourishing production of plays, verse, and prose) and as an era in which censorship and religious intolerance closed off Spain and its empire to the wider world. The course explores this central paradox in Spanish religious, cultural and intellectual history, through an interdisciplinary examination of various literary genres, trial records, painting and architecture. It examines the foundation of the Spanish Inquisition in a society which included Christians, Muslims, and Jews; it traces the development of Catholic laws and courts both in European contexts and in Spain&#8217;s American colonies.", " One LBRL course or HIST 112 or HNRS 104 or instructor permission.", "5"
"LBRL", "323", "THE ROMANTIC PARADOX: LOVE, LIFE AND DEATH", "Study of Romanticism as a complex, international cultural movement originating in the late 18th century with continuing vitality and influence into the present. Exploration of characteristic Romantic tensions: the desire for unity, harmony, infinity and beauty vs. the experience of fragmentation, limitation and loss. Analysis of texts and films representing various facets of the Romantic mind.", " Junior status or permission of instructor.", "4"
"LBRL", "325", "SURVEILLANCE, VOYEURISM AND THE CULTURE OF SUSPICION", "This course will trace the concept of surveillance and its connection to voyeurism as the primordial desire to see from the 18th century to the present. Through careful reading of primary and secondary sources of literature, sociology, philosophy, history, journalism, and film studies and analysis of visual material, this course will examine the paradox within the concept of surveillance which can be understood as a means to implement security and insure peace as well as constitute a threat to private and civic rights and freedoms. Formally, the course will alternate between the analysis of visual material and printed material. Class time is divided into lecture, organized class discussion and student presentations.", "", "4"
"LBRL", "332", "UNIVERSAL RELIGIONS: FOUNDERS AND DISCIPLES", "Beliefs and practices of major world religions; traditional images of religious founders; development of religious traditions; historical and phenomenological perspective.", " Junior status or permission of instructor.", "4"
"LBRL", "333", "RELIGION IN AMERICA", "Religious traditions, values and institutions in American culture; focus on pluralism; attention to contemporary issues and events; interdisciplinary perspective.", " Junior status or permission of instructor.", "5"
"LBRL", "334", "HEBREW BIBLE AND THE RELIGION OF ANCIENT ISRAEL", "A survey of representative sections of the Hebrew Bible (the Old Testament for Christians) and related literature. Biblical texts are analyzed as expressions of the ways in which groups or individuals understood themselves, their world, and God. The historical and cultural contexts in which the texts were originally written are emphasized with attention to the ways that elements of the Biblical tradition developed under changing historical circumstances.", " Junior status", "4"
"LBRL", "336", "NEW TESTAMENT AND EARLY CHRISTIANITY", "A survey of the New Testament and related early Christian literature. The texts are analyzed as expressions of the ways in which groups or individuals understood themselves, their world, and God. The historical and cultural contexts in which the texts were written are emphasized with attention to the variety of early Christian traditions and their development under changing historical circumstances.", " Junior status", "4"
"LBRL", "338", "MYSTICISM", "An interdisciplinary exploration of the nature and variety of mysticism.  Theoretical debates concerning the psychological roots and cultural conditioning of mysticism.  Includes an examination of important mystics in the Christian, Islamic and East Asian traditions along with their significance for their respective societies.", " Junior status or permission of instructor.", "5"
"LBRL", "340", "SUFISM: THE ISLAMIC MYSTICAL TRADITION", "This course explores the Islamic mystical tradition, or Sufism.  For long centuries Sufism has contributed to the development of Islamic religious thought, to the global diffusion of the faith, and to the shaping of religious experiences and practices of Muslims in the Middle East, Africa and Asia.  It has also enriched the creative and aesthetic aspects of Islamic civilization, most notably music and poetry.  We will examine Sufi devotional practices and rituals, teachings of some spiritual masters, and the historical development and growth of Sufism and Sufi orders.", " Junior status; ENG 101 and 30 credits; and one course from: LBRL 231, LBRL 271, LBRL 278, LBRL 332, LBRL 378, or HIST 287, HIST 406; or instructor permission.", "4"
"LBRL", "360", "CHINA AND THE EMERGING WORLD ECONOMY: FROM ANTIQUITY TO THE EARLY MODERN", "The focus of this course will be early stages of the unfolding of &#8216;globalization&#8217; in Eurasia, from antiquity into the early modern period, with particular attention given to China&#8217;s important role in these developments, and how it was affected in turn.", " Junior status or permission of instructor.", "5"
"LBRL", "362", "ISLAM AND MUSLIMS IN THE INDIAN OCEAN WORLD", "Explores cross cultural contacts in the Indian Ocean world from East Africa, Arabia and the Persian Gulf to South and Southeast Asia, and the history and role of Islam and Muslims from the 14th century to the present.  Focuses on texts by or about Muslim travelers - Sufis, pilgrims, scholars, and merchants - and their creation networks, identities, and &#8220;Muslim spaces&#8221;, to show that some aspects of globalization have a long history in the Indian Ocean.", " Junior status or permission of instructor.", "4"
"LBRL", "372", "POSTCOLONIAL NOVELS: ART, RHETORIC AND SOCIAL CONTEXT", "Critical readings of postcolonial novels. Close attention to how they have been shaped as artistic wholes, and how they try to shape emotions and beliefs of readers. Reading beyond the novels about contexts which they assume and incompletely express: change and the absence of change in postcolonial societies.", " Junior status or permission of instructor.", "4"
"LBRL", "375", "BUDDHISM", "Beginning with a broad overview of the teachings of Buddhism and its core beliefs and practices, this course will then turn to detailed study of the doctrines and institutions of particular Buddhist traditions.", " One of LBRL 231, LBRL 271, LBRL 272, LBRL 275, LBRL 277; HIST 370.", "5"
"LBRL", "378", "RELIGION AND SOCIETY IN INDIA", "Examination of major Indian religious traditions - Hindu and Islamic - as ritual systems, belief and value systems, and systems of social identification; emphasis on the relation of religion to social and gender identities, communal politics, and social change, chiefly in the modern period.", " Junior status or permission of instructor.", "4"
"LBRL", "421", "SENIOR SEMINAR: APPROACHES TO CULTURAL HISTORY", "Methodologies of cultural history, by nature interdisciplinary. Students read and analyze great figures in the field, such as Burckhardt, Lovejoy, Huizinga, and Gombrich, to discover methodologies used. Topics may include the nature of evidence and arguments in cultural history, and the history of ideas, rhetoric and aesthetics in writing cultural history, roles of authorial voice, and relations of writing cultural history to intellectual, social and cultural contexts.  See instructor for syllabus and specific readings and topics. Repeatable with different topics to a maximum of 10 credits.", " LBRL 302 and permission of instructor.", "5"
"LBRL", "422", "SENIOR SEMINAR: LITERARY TRADITIONS IN WESTERN CULTURE", "How Western culture has understood, developed and transformed its major literary monuments.  Students read works of major figures, and examine how in later eras these figures and their works were read and used, and discover purposes and contexts of such use. Examples may include Greek Sophists versus Plato on Homer, Dante&#8217;s use of Homer and Virgil, Biblical material in Milton.  See instructor for syllabus and specific readings and topics. Repeatable with different topics to a maximum of 10 credits.", " LBRL 302 and permission of instructor.", "5"
"LBRL", "423", "SENIOR SEMINAR: SELF, CULTURE AND SOCIETY", "Analysis of individual identity and social forms in a non-Western culture.  Use of primary sources (in translation).  Consideration of methodologies needed to analyze sources from non-Western cultures.  Cross-cultural comparison of conceptions of the individual and his/her place in society and the universe. See instructor for syllabus and specific readings and topics. Repeatable with different topics to a maximum of 10 credits.", " LBRL 302 and permission of instructor.", "5"
"LBRL", "424", "SENIOR SEMINAR: SOCIAL CHANGE IN CROSS-CULTURAL CONTEXTS", "Changes associated with European expansion in Asia and Africa and direct and indirect European colonial rule; course may include topics on Western education, religious reform movements, nationalist and postcolonial political movements, and new intellectual, literary and cultural movements. Emphasis on finding and using primary sources, application of methodologies from a variety of disciplines to understand complex patterns of social change. See instructor for syllabus and specific readings and topics. Repeatable with different topics to a maximum of 10 credits.", " LBRL 302 and permission of instructor.", "5"
"LBRL", "430", "THE HUMANITIES AND THE CONTEMPORARY WORKPLACE", "Connects liberal-arts curriculum to workplace issues. Introduces students to professional work environments through placement in local non-profit agencies. Carries service-learning credit.", " Permission of Instructor.", "3"
"LBRL", "478", "RENEWAL AND REFORM IN THE ISLAMIC WORLD SINCE THE EIGHTEENTH CENTURY", "An exploration of the ideological foundations and historical contexts of reform movements in the Middle East, Asia and Africa from the 18th century up to the various contemporary Salafi movements commonly recognized as &#8216;fundamentalist.&#8217;  Islamic responses to imperialism, colonialism, and &#8216;modernization&#8217; through the analysis of texts written by major Muslim modernist and revivalist thinkers such as al-Afghani, Sayyid Ahmad Khan, Abduh, Mawdudi, Qutb, Khomeini and others.", " One from: LBRL 231, LBRL 271, LBRL 278, LBRL 332, LBRL 378, HIST 287, HIST 487B.", "5"
"LBRL", "498", "READINGS FOR RESEARCH IN HUMANITITES", "Readings in Humanities under advisement in preparation for writing senior paper.  Students develop a reading schedule and meet weekly with their faculty advisor; prepare and submit a formal proposal for the senior paper, on a topic developed by the student in consultation with their faculty advisor.", " Senior status. LBRL 302; and one course from: LBRL 421, LBRL 422, LBRL 423, LBRL 424 or concurrent; permission of instructor.", "2"
"LBRL", "499", "RESEARCH IN HUMANITIES", "Research and writing of a formal paper on a topic developed by the student in consultation with a faculty advisor. LBRL 498, Readings for Research in Humanities (2), required in the quarter prior to LBRL 499.", " Senior status. One course from LBRL 421, LBRL 422, LBRL 423, LBRL 424, LBRL 498, permission of instructor.", "3"
"LIBR", "201", "INTRODUCTION TO RESEARCH STRATEGIES", "Intended for sophomores and transfer students or above. Introduces students to the nature of research with emphasis on strategies for carrying out inquiry, locating electronic and print sources, assessing sources for authority and selecting and incorporating material from sources into writing.", " Sophomore status, transfer student, or above", "2"
"LIBR", "302", "RESEARCH PAPER TUTORIAL", "This course is intended to be linked with upper-level writing intensive courses. The purpose of this course is to familiarize students with the methods of identifying the relevant body of knowledge in a discipline and the library research methods that will enable them to utilize this knowledge in successfully writing assigned research papers. Includes developing a research strategy and collecting resources for an annotated bibliography to accompany an assigned research paper in a linked 300-level course.", " concurrent enrollment in 300-level writing intensive course", "1"
"LIBR", "302", "Research Paper Tutorial", "This course is intended to be linked with upper-level writing intensive courses. The purpose of this course is to familiarize students with the methods of identifying the relevant body of knowledge in a discipline and the library research methods that will enable them to utilize this knowledge in successfully writing assigned research papers. Includes developing a research strategy and collecting resources for an annotated bibliography to accompany an assigned research paper in a linked 300-level course.", " coreq: EAST 302, HIST 499", "1"
"LIBR", "320", "TOPICS IN INFORMATION STUDIES", "Varying topics and information studies including emerging technologies and trends in scholarly research. Repeatable to a maximum of 6 credits.", " LIBR 201", "1"
"LIBR", "402", "RESEARCH TUTORIAL", "Examines library resources, research processes, and scholarly discourse for upper-division students in a particular discipline. An upper-division library course intended to support advanced research methodologies for students in a particular major. Not repeatable. Letter graded. Equivalent to LIBR 403. Cannot take both LIBR 402 and 403 for credit.", " Junior or senior status or permission of instructor.", "1"
"LIBR", "403", "RESEARCH TUTORIAL", "Examines library resources, research processes, and scholarly discourse for upper-division students in a particular discipline. An upper-division library course intended to support advanced research methodologies for students in a particular major. Not repeatable. S/U grading. Equivalent to LIBR 402. Cannot take both LIBR 402 and 403 for credit.", " Junior or senior status or permission of instructor.", "1"
"LIBR", "417", "TOPICS IN LIBR/INFO STUDIES", "Examines library resources, research processes, and scholarly discourse for upper-division students in a particular discipline. An upper-division library course intended to support advanced research methodologies for students in a particular major. Not repeatable. S/U grading. Equivalent to LIBR 402. Cannot take both LIBR 402 and 403 for credit.", " LIBR 125 or LIBR 201 or LIBR 302 or instructor permission.", "4"
"LIBR", "499", "SPECIAL PROBLEMS", "Research designed to demonstrate the student&#8217;s competence in working with the tools of the discipline.  Also offered as AMST 499.", " AMST 301", "4"
"LING", "099", "Linguistics Colloquium", "Presentation of a paper presented at a student linguistics colloquium is a requirement for graduation as a linguistics major. The presentation may be a modification of a paper presented in an upper division course subject to the approval of the instructor. Students must sign up for LING 099 during the quarter of their presentation. This course carries no credit. S/U grading.", " Junior status and completion of four core curriculum courses in linguistics", "0"
"LING", "99", "LINGUISTICS COLLOQUIUM", "Presentation of a paper presented at a student linguistics colloquium is a requirement for graduation as a linguistics major. The presentation may be a modification of a paper presented in an upper division course subject to the approval of the instructor. Students must sign up for LING 099 during the quarter of their presentation. This course carries no credit. S/U grading.", " Junior status and completion of 4 core cirriculum courses in linguistics.", "0"
"LING", "201", "INTRODUCTION TO LINGUISTICS SCIENCE", "Survey of major subfields of linguistics including phonetics, phonology, morphology, syntax, semantics, language acquisition and sociolinguistics.", "", "5"
"LING", "204", "SOCIOLINGUISTICS", "Examines the relationship between society and language, concentrating on the following areas: address forms, variation theory, language use, sociolinguistics and education, multilingualism, language policy and language attitudes.", "", "4"
"LING", "314", "PHONETICS", "An introduction to phonetics as a science, its history and contributions. Emphasis is on the function of the mechanism and on the production, perception and transcription of speech sounds used in various languages.", " LING 201", "4"
"LING", "315", "PHONOLOGY", "Theory, methods and problems of phonological description and analysis.", " LING 201 and LING 314.", "4"
"LING", "321", "SYNTAX I", "Theory, methods and problems of syntactic description and analysis.", " LING 201.", "4"
"LING", "322", "SYNTAX II", "Advanced topics in theory, methods and problems of syntactic description and analysis.", " LING 201 and LING 321.", "4"
"LING", "331", "SEMANTICS", "Advanced topics in theory, methods and problems of semantic description and analysis.", " LING 201.", "4"
"LING", "402", "TOPICS IN LINGUISTICS", "Readings and/or directed research as determined by instructor. Variable topic. Repeatable.", " LING 201", "3"
"LING", "425", "LINGUISTICS TUTORING", "Student selected for tutoring must dedicate four hours per week to provide help to other students, primarily those enrolled in LING 201 or LING 204. Permission may also be given to assist with other linguistics courses completed with outstanding achievement. Students may be requested to lead group sessions or work with students individually. Expertise in phonetics/phonology or morphology/syntax is desirable. S/U grading.", " LING 201, LING 204 and two upper division core courses", "2"
"MGMT", "201", "INTRODUCTION TO BUSINESS", "A survey of the field. Introduction to the major functional areas comprising business or organizations. Recommended for students not intending to major in the College of Business and Economics.", "", "4"
"MGMT", "202", "PERSPECTIVES ON BUSINESS", "An introduction to perspectives on the nature of business in society, the development of the firm and how organizations function.", " Enrollment in CBE Distinguished Scholars Program", "2"
"MGMT", "271", "LAW AND THE BUSINESS ENVIRONMENT", "Historical development of legal institutions, the judicial process, and impact of the law upon individual and business decision making.", " only one of MGMT 271, PLSC 311, or FAIR 211 may be taken for GUR credit", "4"
"MGMT", "311", "INTRODUCTION TO MANAGEMENT AND ORGANIZATIONAL BEHAVIOR", "Introduction to organization theory, behavior and interpersonal communication; concepts of power, authority and influence; the role of philosophy and values in organizations.", "", "4"
"MGMT", "313", "TEAMWORK BASICS", "An introduction to teamwork concepts and skills. Covers structural and process attributes of teams with the objective of enhancing team leader or member effectiveness.", " Majors Only. MGMT 311", "4"
"MGMT", "319", "BUSINESS COMMUNICATIONS", "Business writing principles applied to various types of communications and reports. Cases used; work must be submitted in acceptable business format.", " ENG 101 or equivalent", "4"
"MGMT", "337", "Management Study Abroad", "Management elective credit for upper-division courses taken at a WWU-approved study abroad program. Students must present sufficient documentation to show the material was successfully completed with a letter grade and the content is appropriate for upper-division elective credit in management.  Repeatable up to 12 credits.  S/U grading.", " Majors only.", "4"
"MGMT", "365", "INDUSTRIAL PURCHASING", "Business writing principles applied to various types of communications and reports. Cases used; work must be submitted in acceptable business format.", " MGMT 360", "4"
"MGMT", "380", "BUSINESS HISTORY OF THE UNITED STATES", "Business history of the United States. Review and analysis of the organizational methods, performance, climate and entrepreneurship of American business from 1780 to the present.", " ECON 206", "4"
"MGMT", "401", "CONFLICT MANAGEMENT AND NEGOTIATIONS", "Examination of the theory and practice of interpersonal conflict management and negotiations in organizations. Uses cases and simulations to develop negotiation skills. Topics include conflict resolution, distributive and integrative negotiation techniques and outcomes, mediations, and collaboration.", " Majors Only. MGMT 313", "4"
"MGMT", "413", "ORGANIZATIONAL CHANGE PRACTICUM", "Field-based course that covers both the theories and tools needed to implement change in organizations. Topics include individual resistance to change, ethics in change management and consulting, issues in organizational change, organizational development, and change management.", " Majors Only. MGMT 313.", "4"
"MGMT", "414", "LEADERSHIP PRACTICUM", "A problem-based leadership course with emphasis on leading teams, leading organizational change, and self-leadership.", " Majors Only. OPS 461; MGMT 401 or MGMT 413", "4"
"MGMT", "417", "SOCIAL ENTREPRENEURSHIP", "This course is about using entrepreneurial skills to craft innovative responses to social problems. Entrepreneurs are particularly good at recognizing opportunities, exploring innovative approaches, mobilizing resources, managing risks, and building viable enterprises. These skills are just as valuable in the social sector as they are in business. Social entrepreneurship applies to both profit and non-profit firms who have programs designed to create social value.", " MGMT 271", "4"
"MGMT", "481", "MANAGING CULTURAL DIVERSITY", "Management of persons from diverse countries and cultures. Culture-specific issues and issues of diversity in the workplace. Problems, cases and research assignments associated with managing in a multicultural and international work environment.", " Majors Only. MGMT 311", "4"
"MGMT", "482", "BUSINESS AND ITS ENVIRONMENT", "A study of the business decision-making process as these decisions interact with the social, technological, political/legal and economic environments. The causes and effects of the regulation of business are developed and explored.", " Majors Only. Mgmt 271", "4"
"MGMT", "483", "ETHICS IN BUSINESS DECISIONS", "An investigation of ethical theories and their application to issues faced by managers. An analysis of the morality of capitalism as a social system, and the ethical issues involved in international business operations.", " Majors Only. MGMT 482", "4"
"MGMT", "490", "INTERNSHIP IN BUSINESS ADMINISTRATION", "Practical application of skills and theories learned in the classroom through work or special project experience in private or public organizations. Repeatable to 12 credtis. Also offered as HRM 490 or IBUS 490.", " Majors Only.", "1"
"MGMT", "491", "SMALL BUSINESS ENTREPRENEURSHIP", "Planning, marketing, financial, legal, control and human elements associated with the start up, acquisition and operation of a small business from the entrepreneurial point of view.", " Majors Only. MGMT 311, FIN 341, MKTG 380, OPS 360, and MIS 320 or ACCT 321.", "4"
"MGMT", "492", "ENTREPRENEURIAL PROBLEMS", "Field consulting work and study under faculty supervision with small business entrepreneurs in the local business community, directed towards solving varied real-life small business problems.", " Majors Only. MGMT 491", "4"
"MGMT", "495", "STRATEGIC MANAGEMENT", "Case study of policy making and administration from a general management point of view.  Emphasis on problem analysis, the decision-making process, administration and control, and development of policies and objectives.", " Majors Only. MGMT 311, FIN 341, MKTG 380, OPS 360, and MIS 320 or ACCT 321.", "4"
"MIS", "220", "INTRODUCTION TO BUSINESS COMPUTER SYSTEMS", "Introduction to use of commercial software packages for business applications, including spreadsheet analysis, word processing, data management, and communications. S/U grading.", " ACCT 240, C- or better; or economics major", "2"
"MIS", "304", "INTRODUCTION TO WEB SITE DEVELOPMENT", "Covers basic Web site design, navigation, and construction.  Topics include HTML, JavaScript, page layout, site navigation, cascading style sheets, server-side includes, designing search engines, and site testing.", " MIS 320, C- or better", "4"
"MIS", "313", "COMPUTER HARDWARE AND OPERATING SYSTEMS", "Understand the hardware components commonly found in networked PC work stations and servers and the operating systems that control them. Diagnose common hardware problems. Install or replace PC components. Install and configure PC operating systems. Diagnose and troubleshoot common OS problems. Manage system resources, including memory, directories and files. Configure network and Internet connectivity.", " Majors Only. MIS 320 or ACCT 321, C- or better", "4"
"MIS", "314", "FUNDAMENTALS OF WEB SITE DEVELOPMENT AND MANAGEMENT", "Introduction to server-side programming.  Topics include PHP, mySQL, reading and writing to databases, database normalization, structured query language (SQL), data management, security, maintenance management and web usability.  Each student constructs an interactive, database-driven web site.", " CSCI 202 or equivalent.", "4"
"MIS", "320", "PRINCIPLES OF MANAGEMENT INFORMATION SYSTEMS", "Describes the role of MIS in management, including current professional practices and methodologies. Includes presentation of systems theory, decision theory, organizational models, types of MIS, planning and MIS development.", " MIS 220 or equivalent", "4"
"MIS", "321", "SYSTEMS ANALYSIS AND DESIGN", "Use management information systems techniques to solve managerial and organizational problems of limited complexity. Includes solving formal analytic problems and implementing solutions using MIS development techniques. Includes supervised structured laboratory exercises.", " Majors Only. MIS 320 or ACCT 321, C- or better", "4"
"MIS", "322", "BUSINESS APPLICATIONS DEVELOPMENT", "Business application development using an object-oriented language. Design of user interfaces and integration with other development platforms such as spreadsheets and databases.", " Majors Only. MIS 320 or ACCT 321; pre/coreq: MIS 321; C- or better", "4"
"MIS", "323", "TELECOMMUNICATIONS", "Analysis and design of telecommunications systems, including those on the Internet. Topics include network design and management, telecommunications concepts and management, and network and telecommunications tools.", " Majors Only. MIS 320 or ACCT 321, C- or better", "4"
"MIS", "324", "INTERMEDIATE WEB SITE DEVELOPMENT AND MANAGEMENT", "Web development using ASP.NET, C#, Visual Web Developer and Sql Server Express. Topics include: data management, web services, object-oriented programming, security, reusability, scalability and reliability. Students refine their skills by constructing a database driven web site.", " MIS 314 or MIS 322; instructor permission", "4"
"MIS", "417", "ADVANCED BUSINESS APPLICATIONS DEVELOPMENT", "Advanced topics in Management Information Systems: Database Systems. Designed for CBE students in majors and concentrations other than Management Information Systems. Overview of database use in modern business organizations. Alternative data models and normalization of data. Database design methodologies. Development of a database application using commercial software in microcomputer environment.  Repeatable up to a maximum of 8 credits with different topics.", " MIS 320 or ACCT 321, or instructor permission.", "4"
"MIS", "421", "BUSINESS DATABASE DEVELOPMENT", "Overview of database use in modern business organizations. Alternative data models and normalization of data. Database design methodologies. Development of a database application using commercial software in microcomputer environment.", " Majors Only. MIS 321", "4"
"MIS", "422", "MANAGEMENT SUPPORT SYSTEMS", "Use of modern information system technologies to support the decision-making activities of managers. Introduces several major types of MSS, including Decision Support Systems, Group Support Systems, and Executive Information Systems. Student teams use modern application development software to build a prototype MSS following appropriate design techniques.", " Majors Only. MIS 322, C- or better", "4"
"MIS", "423", "NETWORK ADMINISTRATION", "Theory and principles, design, implementation, and management of local area network systems, including predominant networking products and technologies.", " Majors Only. MIS 321, MIS 323, C- or better", "4"
"MIS", "424", "E-COMMERCE SYSTEMS MANAGEMENT", "This course covers both the theories and tools needed to build and manage e-commerce sites.  Specific topics include e-commerce business models, marketing, security, hosting options, secure-transactions, web server installation and configuration, web services and interfacing with legacy systems.", " MIS 324, C- or better", "4"
"MIS", "431", "ADVANCED BUSINESS DATABASE SYSTEMS", "Design, development, implementation and administration of server-based database management systems. Database queries from client, administrative, and Web-based systems. Instruction in both theory and practice.", " Majors Only. MIS 322, MIS 421, C- or better", "4"
"MIS", "432", "EXPERT SYSTEMS IN BUSINESS", "Use of artificial intelligence concepts in the development of systems for expert decision making, with application to business problems. Review and use of selected commercial expert systems software packages.", " Majors Only. MIS 321 or ACCT 321, C- or better", "4"
"MIS", "491", "PRACTICUM IN MANAGEMENT INFORMATION SYSTEMS", "Information systems related to employment, research or special project experience. Emphasis on applying information systems principles and techniques in an academically guided setting. Minimum requirements include a written proposal, journal, and a comprehensive final report. Repeatable to a maximum of 12 credits, only four of which may be applied to the MIS concentration.", " Majors Only. MIS 321, C- or better", "4"
"MIS", "492", "SYSTEMS IMPLEMENTATION PROJECT", "Solve an information system problem using project management and IS methodologies. Apply project management techniques in a group project environment. Develop systems documentation, implement system, and present completed project report.", " Majors Only. MIS 322 or MIS 421 or MIS 422 or MIS 432, C- or better, and permission of instructor.", "4"
"MIS", "495", "CORPORATE INFORMATION SYSTEMS MANAGEMENT", "Case study of the current and potential applications of information technology to enhance the competitive posture of the corporation. Uses of information technology throughout the organization; management and control of the information technology function.", " Majors Only. MIS 321; pre/corequisite: one 400-level MIS elective; C- or better", "4"
"MKTG", "380", "PRINCIPLES OF MARKETING", "Identification and analysis of relevant opportunities and constraints in consumer and industrial target markets. Management of the marketing mix including product planning, distribution institutions and activities, promotion and pricing.", " Junior status. ACCT 240 or ETEC 216; and ECON 206.", "4"
